Training_ID,Student_ID,Course_Name,Training_Type,Training_Attendance,Training_Score,Feedback_Rating,Pre_Training_Score,Post_Training_Score,Training_Impact,Improvement
T02637,S2637,Communication Skills,Soft Skills,no,66.0,3.0,80.0,80.0,no,0.0
T02638,S2638,Blockchain,Technical,no,80.0,6.0,80.0,80.0,Improvement,0.0
T02639,S2639,Negotiation,no,no,80.0,3.0,80.0,80.0,Improvement,0.0
T02640,S2640,AI Fundamentals,Technical,Yes,80.0,3.0,80.0,80.0,no,0.0
T02641,S2641,Negotiation,no,Yes,80.0,3.0,92.0,80.0,No Improvement,-12.0
T02642,S2642,Communication Skills,Technical,Yes,80.0,6.0,80.0,80.0,Improvement,0.0
T02643,S2643,Communication Skills,Soft Skills,No,80.0,3.0,80.0,3.0,Improvement,-77.0
T02644,S2644,Negotiation,Soft Skills,Yes,5.0,3.0,80.0,93.0,no,13.0
T02645,S2645,Data Science,Soft Skills,No,80.0,2.0,16.0,80.0,Improvement,64.0
T02646,S2646,Python Programming,Technical,no,80.0,3.0,89.0,80.0,Improvement,-9.0
T02647,S2647,AI Fundamentals,Soft Skills,No,80.0,6.0,55.0,80.0,Improvement,25.0
T02648,S2648,Web Development,Soft Skills,Yes,80.0,6.0,97.0,66.0,No Improvement,-31.0
T02649,S2649,no,Technical,Yes,80.0,6.0,80.0,80.0,Improvement,0.0
T02650,S2650,Data Science,Technical,no,80.0,6.0,80.0,80.0,no,0.0
T02651,S2651,no,no,Yes,80.0,3.0,80.0,80.0,Improvement,0.0
T02652,S2652,AI Fundamentals,Soft Skills,no,80.0,3.0,31.0,80.0,no,49.0
T02653,S2653,Cybersecurity,Soft Skills,Yes,80.0,6.0,80.0,39.0,No Improvement,-41.0
T02654,S2654,Web Development,Technical,Yes,80.0,6.0,80.0,80.0,No Improvement,0.0
T02655,S2655,Negotiation,no,Yes,80.0,3.0,80.0,80.0,Improvement,0.0
T02656,S2656,Data Science,Soft Skills,Yes,80.0,2.0,80.0,80.0,Improvement,0.0
T02657,S2657,Cloud Computing,Soft Skills,No,27.0,3.0,80.0,80.0,no,0.0
T02658,S2658,IoT Basics,Technical,No,80.0,6.0,80.0,50.0,no,-30.0
T02659,S2659,AI Fundamentals,Technical,No,80.0,3.0,80.0,80.0,No Improvement,0.0
T02660,S2660,Leadership,Technical,Yes,80.0,3.0,80.0,74.0,Improvement,-6.0
T02661,S2661,AI Fundamentals,Technical,No,80.0,1.0,80.0,80.0,no,0.0
T02662,S2662,Leadership,Soft Skills,no,80.0,3.0,80.0,80.0,no,0.0
T02663,S2663,Communication Skills,no,Yes,19.0,3.0,80.0,80.0,No Improvement,0.0
T02664,S2664,Python Programming,no,no,80.0,3.0,80.0,80.0,no,0.0
T02665,S2665,AI Fundamentals,Technical,no,80.0,1.0,80.0,80.0,no,0.0
T02666,S2666,no,Soft Skills,Yes,80.0,3.0,80.0,0.0,No Improvement,-80.0
T02667,S2667,Cloud Computing,no,no,80.0,4.0,80.0,10.0,Improvement,-70.0
T02668,S2668,Communication Skills,no,No,80.0,6.0,80.0,80.0,no,0.0
T02669,S2669,no,Technical,Yes,80.0,3.0,80.0,80.0,no,0.0
T02670,S2670,AI Fundamentals,Technical,Yes,80.0,6.0,80.0,15.0,no,-65.0
T02671,S2671,Leadership,Soft Skills,Yes,81.0,6.0,80.0,80.0,No Improvement,0.0
T02672,S2672,Cloud Computing,Technical,no,80.0,4.0,64.0,80.0,no,16.0
T02673,S2673,Communication Skills,Technical,Yes,80.0,3.0,80.0,80.0,Improvement,0.0
T02674,S2674,no,Soft Skills,Yes,80.0,6.0,80.0,80.0,Improvement,0.0
T02675,S2675,Communication Skills,Technical,No,80.0,3.0,45.0,80.0,Improvement,35.0
T02676,S2676,Data Science,Soft Skills,no,4.0,3.0,80.0,80.0,no,0.0
T02677,S2677,AI Fundamentals,no,Yes,80.0,3.0,80.0,80.0,Improvement,0.0
T02678,S2678,Cloud Computing,Technical,No,80.0,3.0,80.0,7.0,Improvement,-73.0
T02679,S2679,Web Development,Soft Skills,No,80.0,6.0,80.0,80.0,Improvement,0.0
T02680,S2680,Python Programming,Technical,No,80.0,5.0,80.0,80.0,No Improvement,0.0
T02681,S2681,Web Development,Technical,No,11.0,3.0,0.0,80.0,no,80.0
T02682,S2682,Leadership,Soft Skills,No,34.0,3.0,80.0,80.0,no,0.0
T02683,S2683,Data Science,Technical,Yes,80.0,3.0,56.0,54.0,no,-2.0
T02684,S2684,Web Development,Technical,Yes,6.0,6.0,80.0,80.0,no,0.0
T02685,S2685,Web Development,Technical,Yes,22.0,6.0,80.0,80.0,Improvement,0.0
T02686,S2686,Negotiation,Soft Skills,no,80.0,6.0,80.0,59.0,No Improvement,-21.0
T02687,S2687,AI Fundamentals,Soft Skills,No,80.0,3.0,80.0,75.0,No Improvement,-5.0
T02688,S2688,no,Technical,Yes,80.0,6.0,80.0,75.0,no,-5.0
T02689,S2689,DevOps,Technical,No,80.0,3.0,80.0,80.0,no,0.0
T02690,S2690,Cloud Computing,Soft Skills,Yes,80.0,6.0,80.0,80.0,no,0.0
T02691,S2691,Python Programming,Soft Skills,Yes,80.0,6.0,80.0,29.0,No Improvement,-51.0
T02692,S2692,Cybersecurity,Soft Skills,no,16.0,3.0,80.0,80.0,no,0.0
T02693,S2693,Negotiation,Technical,No,80.0,3.0,5.0,80.0,Improvement,75.0
T02694,S2694,Web Development,Technical,No,80.0,3.0,80.0,43.0,no,-37.0
T02695,S2695,AI Fundamentals,Soft Skills,Yes,80.0,6.0,80.0,80.0,No Improvement,0.0
T02696,S2696,Web Development,no,Yes,80.0,5.0,80.0,62.0,no,-18.0
T02697,S2697,Cloud Computing,no,No,80.0,2.0,80.0,80.0,Improvement,0.0
T02698,S2698,Python Programming,Technical,Yes,80.0,3.0,58.0,80.0,no,22.0
T02699,S2699,Python Programming,Technical,Yes,90.0,3.0,80.0,80.0,no,0.0
T02700,S2700,IoT Basics,Soft Skills,Yes,94.0,5.0,40.0,80.0,no,40.0
T02701,S2701,Web Development,Technical,No,80.0,3.0,80.0,80.0,No Improvement,0.0
T02702,S2702,Python Programming,Soft Skills,Yes,91.0,3.0,80.0,18.0,no,-62.0
T02703,S2703,Communication Skills,Technical,No,80.0,2.0,47.0,60.0,Improvement,13.0
T02704,S2704,IoT Basics,Technical,Yes,80.0,1.0,80.0,1.0,no,-79.0
T02705,S2705,Cybersecurity,Soft Skills,No,80.0,3.0,80.0,99.0,Improvement,19.0
T02706,S2706,Negotiation,Technical,no,92.0,3.0,80.0,80.0,No Improvement,0.0
T02707,S2707,Negotiation,Soft Skills,Yes,61.0,3.0,80.0,80.0,No Improvement,0.0
T02708,S2708,IoT Basics,Soft Skills,Yes,80.0,6.0,80.0,47.0,Improvement,-33.0
T02709,S2709,DevOps,Soft Skills,Yes,36.0,3.0,80.0,80.0,no,0.0
T02710,S2710,no,Technical,No,80.0,3.0,79.0,55.0,no,-24.0
T02711,S2711,IoT Basics,Soft Skills,no,80.0,2.0,35.0,80.0,Improvement,45.0
T02712,S2712,Cybersecurity,Technical,No,31.0,6.0,80.0,80.0,No Improvement,0.0
T02713,S2713,Data Science,Soft Skills,Yes,80.0,6.0,80.0,80.0,Improvement,0.0
T02714,S2714,AI Fundamentals,Soft Skills,no,80.0,3.0,80.0,10.0,Improvement,-70.0
T02715,S2715,Data Science,no,No,30.0,1.0,80.0,80.0,no,0.0
T02716,S2716,Python Programming,Technical,Yes,80.0,3.0,80.0,80.0,Improvement,0.0
T02717,S2717,Blockchain,Technical,no,80.0,3.0,80.0,80.0,no,0.0
T02718,S2718,Negotiation,Soft Skills,No,80.0,3.0,80.0,80.0,Improvement,0.0
T02719,S2719,Web Development,Technical,Yes,80.0,3.0,80.0,80.0,Improvement,0.0
T02720,S2720,Negotiation,no,Yes,80.0,3.0,41.0,80.0,No Improvement,39.0
T02721,S2721,IoT Basics,Soft Skills,No,80.0,3.0,80.0,23.0,No Improvement,-57.0
T02722,S2722,Communication Skills,Technical,no,66.0,4.0,80.0,80.0,No Improvement,0.0
T02723,S2723,Leadership,Soft Skills,Yes,80.0,3.0,8.0,80.0,Improvement,72.0
T02724,S2724,Negotiation,Soft Skills,No,13.0,3.0,12.0,80.0,Improvement,68.0
T02725,S2725,no,Technical,No,80.0,3.0,80.0,80.0,Improvement,0.0
T02726,S2726,Negotiation,Soft Skills,No,80.0,6.0,80.0,80.0,Improvement,0.0
T02727,S2727,Leadership,Soft Skills,No,2.0,6.0,3.0,80.0,no,77.0
T02728,S2728,Cloud Computing,no,No,80.0,6.0,80.0,55.0,Improvement,-25.0
T02729,S2729,AI Fundamentals,Soft Skills,no,80.0,3.0,80.0,80.0,Improvement,0.0
T02730,S2730,Blockchain,Soft Skills,Yes,80.0,2.0,80.0,80.0,No Improvement,0.0
T02731,S2731,DevOps,Technical,no,80.0,3.0,80.0,80.0,no,0.0
T02732,S2732,Cloud Computing,Technical,No,39.0,5.0,80.0,44.0,Improvement,-36.0
T02733,S2733,Python Programming,no,No,80.0,3.0,80.0,64.0,Improvement,-16.0
T02734,S2734,Cloud Computing,Soft Skills,Yes,80.0,5.0,80.0,80.0,no,0.0
T02735,S2735,IoT Basics,Technical,Yes,80.0,3.0,80.0,15.0,no,-65.0
T02736,S2736,IoT Basics,no,Yes,80.0,3.0,80.0,80.0,no,0.0
T02737,S2737,Cloud Computing,no,Yes,80.0,3.0,80.0,41.0,Improvement,-39.0
T02738,S2738,Web Development,no,No,91.0,3.0,0.0,80.0,Improvement,80.0
T02739,S2739,no,Technical,Yes,80.0,5.0,64.0,80.0,no,16.0
T02740,S2740,Cloud Computing,Soft Skills,Yes,80.0,3.0,64.0,100.0,no,36.0
T02741,S2741,Communication Skills,Technical,No,80.0,3.0,89.0,80.0,No Improvement,-9.0
T02742,S2742,no,no,No,80.0,3.0,93.0,80.0,no,-13.0
T02743,S2743,Cloud Computing,Technical,Yes,80.0,6.0,80.0,80.0,Improvement,0.0
T02744,S2744,Communication Skills,Technical,No,80.0,6.0,80.0,85.0,Improvement,5.0
T02745,S2745,IoT Basics,Technical,Yes,80.0,3.0,80.0,80.0,Improvement,0.0
T02746,S2746,Python Programming,Technical,no,80.0,3.0,80.0,24.0,no,-56.0
T02747,S2747,Cloud Computing,Technical,Yes,80.0,5.0,80.0,80.0,no,0.0
T02748,S2748,Python Programming,Soft Skills,Yes,68.0,3.0,80.0,96.0,no,16.0
T02749,S2749,Web Development,Soft Skills,No,80.0,4.0,38.0,80.0,no,42.0
T02750,S2750,DevOps,no,Yes,80.0,4.0,38.0,80.0,No Improvement,42.0
T02751,S2751,DevOps,no,No,80.0,2.0,80.0,80.0,no,0.0
T02752,S2752,AI Fundamentals,Soft Skills,no,12.0,3.0,80.0,80.0,Improvement,0.0
T02753,S2753,Cybersecurity,no,Yes,17.0,3.0,80.0,80.0,No Improvement,0.0
T02754,S2754,Communication Skills,Technical,Yes,80.0,6.0,80.0,80.0,no,0.0
T02755,S2755,no,Technical,No,80.0,3.0,80.0,93.0,no,13.0
T02756,S2756,IoT Basics,no,Yes,80.0,6.0,80.0,80.0,Improvement,0.0
T02757,S2757,Python Programming,Soft Skills,No,80.0,3.0,80.0,80.0,No Improvement,0.0
T02758,S2758,Communication Skills,Soft Skills,No,80.0,3.0,80.0,80.0,No Improvement,0.0
T02759,S2759,Communication Skills,Technical,Yes,32.0,3.0,80.0,80.0,no,0.0
T02760,S2760,Python Programming,Technical,Yes,80.0,4.0,80.0,80.0,Improvement,0.0
T02761,S2761,Cloud Computing,Technical,No,34.0,3.0,80.0,80.0,no,0.0
T02762,S2762,Web Development,no,Yes,80.0,3.0,80.0,80.0,no,0.0
T02763,S2763,no,Soft Skills,No,80.0,6.0,80.0,80.0,no,0.0
T02764,S2764,Cloud Computing,no,No,80.0,6.0,96.0,26.0,Improvement,-70.0
T02765,S2765,Python Programming,Technical,Yes,80.0,3.0,48.0,80.0,no,32.0
T02766,S2766,Negotiation,Technical,Yes,80.0,6.0,80.0,80.0,no,0.0
T02767,S2767,Negotiation,Technical,No,80.0,6.0,5.0,80.0,no,75.0
T02768,S2768,Leadership,Technical,Yes,80.0,6.0,24.0,80.0,Improvement,56.0
T02769,S2769,Cybersecurity,Soft Skills,no,80.0,3.0,80.0,80.0,no,0.0
T02770,S2770,AI Fundamentals,Soft Skills,No,80.0,3.0,13.0,80.0,no,67.0
T02771,S2771,IoT Basics,Soft Skills,Yes,80.0,2.0,80.0,80.0,Improvement,0.0
T02772,S2772,Web Development,Technical,no,80.0,3.0,42.0,80.0,no,38.0
T02773,S2773,AI Fundamentals,Technical,No,80.0,3.0,80.0,80.0,no,0.0
T02774,S2774,AI Fundamentals,Soft Skills,Yes,80.0,3.0,80.0,80.0,no,0.0
T02775,S2775,Web Development,Technical,no,11.0,3.0,80.0,16.0,Improvement,-64.0
T02776,S2776,IoT Basics,Technical,No,80.0,4.0,80.0,80.0,No Improvement,0.0
T02777,S2777,Web Development,no,No,80.0,4.0,80.0,80.0,No Improvement,0.0
T02778,S2778,Blockchain,Soft Skills,Yes,80.0,3.0,80.0,67.0,no,-13.0
T02779,S2779,Python Programming,Soft Skills,No,80.0,3.0,80.0,80.0,no,0.0
T02780,S2780,Cloud Computing,Soft Skills,No,80.0,3.0,80.0,80.0,no,0.0
T02781,S2781,AI Fundamentals,no,Yes,80.0,4.0,80.0,80.0,no,0.0
T02782,S2782,Python Programming,no,No,80.0,3.0,80.0,80.0,Improvement,0.0
T02783,S2783,Web Development,no,Yes,75.0,6.0,80.0,80.0,Improvement,0.0
T02784,S2784,DevOps,Soft Skills,Yes,80.0,3.0,64.0,80.0,Improvement,16.0
T02785,S2785,Cloud Computing,Soft Skills,Yes,20.0,6.0,80.0,7.0,No Improvement,-73.0
T02786,S2786,Cloud Computing,Technical,No,80.0,3.0,80.0,80.0,Improvement,0.0
T02787,S2787,Leadership,no,No,42.0,3.0,56.0,80.0,Improvement,24.0
T02788,S2788,Cybersecurity,Soft Skills,Yes,80.0,4.0,80.0,80.0,Improvement,0.0
T02789,S2789,Cybersecurity,no,Yes,80.0,3.0,80.0,80.0,Improvement,0.0
T02790,S2790,Cloud Computing,Soft Skills,Yes,80.0,6.0,80.0,80.0,Improvement,0.0
T02791,S2791,Negotiation,no,No,80.0,2.0,80.0,80.0,no,0.0
T02792,S2792,Cloud Computing,Technical,no,80.0,3.0,80.0,80.0,No Improvement,0.0
T02793,S2793,Web Development,Soft Skills,Yes,80.0,6.0,80.0,80.0,Improvement,0.0
T02794,S2794,AI Fundamentals,no,Yes,80.0,3.0,80.0,80.0,Improvement,0.0
T02795,S2795,Blockchain,Technical,No,80.0,5.0,80.0,80.0,no,0.0
T02796,S2796,Negotiation,Soft Skills,no,80.0,6.0,80.0,53.0,Improvement,-27.0
T02797,S2797,Communication Skills,Soft Skills,no,80.0,3.0,80.0,80.0,no,0.0
T02798,S2798,Web Development,no,No,25.0,6.0,80.0,80.0,no,0.0
T02799,S2799,Cybersecurity,Soft Skills,No,80.0,6.0,80.0,80.0,Improvement,0.0
T02800,S2800,Web Development,Technical,Yes,80.0,5.0,80.0,5.0,no,-75.0
T02801,S2801,AI Fundamentals,Soft Skills,Yes,65.0,3.0,80.0,80.0,Improvement,0.0
T02802,S2802,AI Fundamentals,Technical,no,80.0,6.0,80.0,80.0,no,0.0
T02803,S2803,Python Programming,Technical,Yes,80.0,6.0,5.0,80.0,no,75.0
T02804,S2804,Leadership,Soft Skills,Yes,80.0,3.0,80.0,80.0,no,0.0
T02805,S2805,Negotiation,Technical,no,80.0,3.0,27.0,80.0,no,53.0
T02806,S2806,Cybersecurity,Technical,Yes,80.0,3.0,80.0,80.0,Improvement,0.0
T02807,S2807,no,Soft Skills,Yes,80.0,4.0,80.0,80.0,no,0.0
T02808,S2808,Leadership,Soft Skills,Yes,80.0,3.0,80.0,10.0,Improvement,-70.0
T02809,S2809,Negotiation,no,no,80.0,2.0,34.0,80.0,no,46.0
T02810,S2810,Python Programming,Soft Skills,no,80.0,3.0,80.0,80.0,no,0.0
T02811,S2811,AI Fundamentals,Technical,Yes,79.0,3.0,0.0,54.0,no,54.0
T02812,S2812,AI Fundamentals,Technical,Yes,80.0,3.0,24.0,80.0,no,56.0
T02813,S2813,Cloud Computing,Soft Skills,Yes,80.0,6.0,80.0,80.0,no,0.0
T02814,S2814,Python Programming,Soft Skills,no,80.0,3.0,80.0,80.0,No Improvement,0.0
T02815,S2815,DevOps,Soft Skills,no,80.0,3.0,80.0,80.0,No Improvement,0.0
T02816,S2816,Cybersecurity,Soft Skills,Yes,4.0,6.0,90.0,80.0,No Improvement,-10.0
T02817,S2817,Data Science,Soft Skills,No,80.0,3.0,90.0,80.0,No Improvement,-10.0
T02818,S2818,Cybersecurity,Soft Skills,no,80.0,6.0,80.0,80.0,Improvement,0.0
T02819,S2819,AI Fundamentals,no,Yes,74.0,3.0,80.0,7.0,Improvement,-73.0
T02820,S2820,IoT Basics,Soft Skills,No,80.0,5.0,80.0,80.0,No Improvement,0.0
T02821,S2821,Data Science,Soft Skills,no,80.0,3.0,80.0,56.0,no,-24.0
T02822,S2822,Negotiation,Technical,No,80.0,3.0,55.0,80.0,Improvement,25.0
T02823,S2823,Blockchain,Soft Skills,No,80.0,3.0,80.0,80.0,No Improvement,0.0
T02824,S2824,Python Programming,Soft Skills,No,80.0,3.0,80.0,80.0,no,0.0
T02825,S2825,Leadership,no,Yes,80.0,3.0,80.0,80.0,No Improvement,0.0
T02826,S2826,Negotiation,no,No,21.0,4.0,58.0,76.0,Improvement,18.0
T02827,S2827,Blockchain,Soft Skills,no,73.0,3.0,80.0,80.0,No Improvement,0.0
T02828,S2828,Python Programming,Soft Skills,No,80.0,3.0,80.0,80.0,no,0.0
T02829,S2829,DevOps,Technical,No,80.0,3.0,80.0,80.0,No Improvement,0.0
T02830,S2830,Web Development,Soft Skills,No,86.0,4.0,80.0,80.0,No Improvement,0.0
T02831,S2831,AI Fundamentals,Technical,No,80.0,3.0,80.0,80.0,no,0.0
T02832,S2832,Negotiation,no,Yes,80.0,5.0,57.0,80.0,no,23.0
T02833,S2833,Data Science,no,Yes,80.0,6.0,80.0,80.0,no,0.0
T02834,S2834,IoT Basics,no,No,80.0,3.0,80.0,16.0,no,-64.0
T02835,S2835,Leadership,Technical,No,80.0,2.0,28.0,80.0,no,52.0
T02836,S2836,Cloud Computing,Soft Skills,No,80.0,4.0,80.0,80.0,no,0.0
T02837,S2837,Communication Skills,Technical,Yes,31.0,6.0,31.0,80.0,no,49.0
T02838,S2838,Cybersecurity,Soft Skills,Yes,28.0,5.0,80.0,80.0,Improvement,0.0
T02839,S2839,Cybersecurity,no,Yes,80.0,5.0,50.0,80.0,Improvement,30.0
T02840,S2840,Web Development,Soft Skills,Yes,80.0,6.0,80.0,80.0,Improvement,0.0
T02841,S2841,Data Science,Technical,Yes,80.0,4.0,35.0,80.0,No Improvement,45.0
T02842,S2842,Data Science,Soft Skills,Yes,80.0,3.0,18.0,80.0,no,62.0
T02843,S2843,Data Science,Technical,No,80.0,3.0,80.0,80.0,no,0.0
T02844,S2844,Web Development,Soft Skills,no,99.0,3.0,80.0,80.0,Improvement,0.0
T02845,S2845,IoT Basics,Soft Skills,No,80.0,3.0,93.0,37.0,no,-56.0
T02846,S2846,Leadership,Soft Skills,Yes,80.0,3.0,80.0,80.0,no,0.0
T02847,S2847,Data Science,Technical,No,80.0,3.0,80.0,80.0,no,0.0
T02848,S2848,DevOps,no,no,80.0,3.0,76.0,46.0,Improvement,-30.0
T02849,S2849,Cloud Computing,Technical,no,80.0,3.0,80.0,80.0,no,0.0
T02850,S2850,Cloud Computing,no,Yes,80.0,6.0,80.0,85.0,no,5.0
T02851,S2851,Leadership,Soft Skills,no,80.0,3.0,80.0,80.0,No Improvement,0.0
T02852,S2852,Cybersecurity,Technical,Yes,80.0,4.0,80.0,80.0,Improvement,0.0
T02853,S2853,DevOps,Soft Skills,Yes,80.0,6.0,99.0,11.0,Improvement,-88.0
T02854,S2854,AI Fundamentals,Soft Skills,No,96.0,3.0,80.0,61.0,Improvement,-19.0
T02855,S2855,Python Programming,no,Yes,48.0,6.0,80.0,80.0,No Improvement,0.0
T02856,S2856,Negotiation,Soft Skills,no,80.0,6.0,13.0,80.0,Improvement,67.0
T02857,S2857,AI Fundamentals,Technical,Yes,33.0,4.0,80.0,80.0,no,0.0
T02858,S2858,AI Fundamentals,Soft Skills,Yes,80.0,3.0,80.0,80.0,Improvement,0.0
T02859,S2859,Cloud Computing,Soft Skills,Yes,80.0,3.0,80.0,16.0,no,-64.0
T02860,S2860,Communication Skills,Technical,no,1.0,3.0,80.0,79.0,No Improvement,-1.0
T02861,S2861,Cloud Computing,no,no,80.0,3.0,80.0,80.0,Improvement,0.0
T02862,S2862,no,Technical,No,91.0,3.0,80.0,80.0,Improvement,0.0
T02863,S2863,AI Fundamentals,Soft Skills,Yes,90.0,3.0,70.0,80.0,no,10.0
T02864,S2864,Cloud Computing,Technical,Yes,80.0,3.0,80.0,80.0,no,0.0
T02865,S2865,Leadership,no,Yes,63.0,3.0,80.0,51.0,no,-29.0
T02866,S2866,Communication Skills,Technical,No,80.0,3.0,80.0,80.0,Improvement,0.0
T02867,S2867,IoT Basics,Soft Skills,Yes,80.0,3.0,80.0,80.0,No Improvement,0.0
T02868,S2868,Web Development,Soft Skills,No,80.0,6.0,80.0,80.0,Improvement,0.0
T02869,S2869,Negotiation,Soft Skills,Yes,80.0,4.0,62.0,80.0,no,18.0
T02870,S2870,Python Programming,no,Yes,89.0,3.0,97.0,32.0,no,-65.0
T02871,S2871,Cloud Computing,Technical,No,6.0,1.0,80.0,80.0,No Improvement,0.0
T02872,S2872,Python Programming,Soft Skills,Yes,99.0,3.0,15.0,80.0,No Improvement,65.0
T02873,S2873,Negotiation,Soft Skills,No,80.0,3.0,80.0,80.0,no,0.0
T02874,S2874,Cloud Computing,Technical,No,18.0,3.0,18.0,80.0,no,62.0
T02875,S2875,Python Programming,Technical,Yes,80.0,3.0,80.0,80.0,no,0.0
T02876,S2876,Communication Skills,Technical,no,72.0,1.0,80.0,68.0,Improvement,-12.0
T02877,S2877,Leadership,Technical,No,80.0,4.0,80.0,80.0,no,0.0
T02878,S2878,IoT Basics,Soft Skills,no,80.0,3.0,57.0,80.0,no,23.0
T02879,S2879,IoT Basics,Technical,Yes,80.0,6.0,80.0,60.0,no,-20.0
T02880,S2880,AI Fundamentals,no,Yes,87.0,3.0,80.0,80.0,Improvement,0.0
T02881,S2881,Web Development,Technical,No,80.0,3.0,80.0,80.0,no,0.0
T02882,S2882,Cybersecurity,Technical,Yes,80.0,6.0,80.0,80.0,No Improvement,0.0
T02883,S2883,AI Fundamentals,Soft Skills,no,80.0,3.0,80.0,80.0,No Improvement,0.0
T02884,S2884,Data Science,Technical,no,92.0,3.0,47.0,80.0,no,33.0
T02885,S2885,Cloud Computing,Technical,Yes,80.0,1.0,80.0,80.0,Improvement,0.0
T02886,S2886,IoT Basics,Soft Skills,No,80.0,3.0,80.0,80.0,Improvement,0.0
T02887,S2887,AI Fundamentals,no,Yes,80.0,3.0,80.0,80.0,no,0.0
T02888,S2888,Python Programming,Technical,Yes,80.0,2.0,80.0,59.0,Improvement,-21.0
T02889,S2889,IoT Basics,Soft Skills,Yes,80.0,3.0,80.0,80.0,no,0.0
T02890,S2890,Leadership,Soft Skills,No,80.0,2.0,80.0,80.0,Improvement,0.0
T02891,S2891,AI Fundamentals,Technical,Yes,2.0,3.0,80.0,80.0,Improvement,0.0
T02892,S2892,Cybersecurity,Technical,no,90.0,3.0,80.0,80.0,no,0.0
T02893,S2893,Communication Skills,no,No,80.0,1.0,80.0,12.0,no,-68.0
T02894,S2894,Communication Skills,Technical,Yes,24.0,6.0,80.0,80.0,No Improvement,0.0
T02895,S2895,Web Development,Soft Skills,Yes,77.0,3.0,80.0,80.0,No Improvement,0.0
T02896,S2896,DevOps,Soft Skills,No,83.0,3.0,80.0,80.0,Improvement,0.0
T02897,S2897,Web Development,no,No,80.0,3.0,93.0,24.0,No Improvement,-69.0
T02898,S2898,Leadership,Soft Skills,Yes,80.0,3.0,80.0,80.0,Improvement,0.0
T02899,S2899,AI Fundamentals,Soft Skills,No,80.0,3.0,80.0,80.0,No Improvement,0.0
T02900,S2900,Cybersecurity,Technical,Yes,80.0,3.0,80.0,80.0,no,0.0
T02901,S2901,Communication Skills,Soft Skills,Yes,80.0,3.0,80.0,80.0,no,0.0
T02902,S2902,Communication Skills,Soft Skills,Yes,80.0,2.0,80.0,80.0,Improvement,0.0
T02903,S2903,Blockchain,no,No,80.0,3.0,1.0,80.0,no,79.0
T02904,S2904,Leadership,Technical,No,80.0,1.0,80.0,80.0,no,0.0
T02905,S2905,Python Programming,Soft Skills,Yes,80.0,5.0,80.0,80.0,no,0.0
T02906,S2906,Communication Skills,Soft Skills,no,4.0,3.0,80.0,83.0,No Improvement,3.0
T02907,S2907,DevOps,Soft Skills,No,80.0,4.0,80.0,80.0,Improvement,0.0
T02908,S2908,Python Programming,Technical,Yes,80.0,3.0,80.0,10.0,no,-70.0
T02909,S2909,Negotiation,no,No,80.0,6.0,80.0,80.0,Improvement,0.0
T02910,S2910,Cloud Computing,Soft Skills,No,80.0,6.0,80.0,80.0,No Improvement,0.0
T02911,S2911,Python Programming,Soft Skills,No,80.0,3.0,80.0,54.0,Improvement,-26.0
T02912,S2912,IoT Basics,Soft Skills,Yes,80.0,1.0,80.0,1.0,Improvement,-79.0
T02913,S2913,Web Development,Soft Skills,No,80.0,3.0,80.0,80.0,No Improvement,0.0
T02914,S2914,Leadership,Technical,Yes,98.0,3.0,80.0,80.0,no,0.0
T02915,S2915,Cybersecurity,Technical,Yes,80.0,3.0,80.0,32.0,Improvement,-48.0
T02916,S2916,Web Development,Technical,Yes,80.0,3.0,80.0,80.0,Improvement,0.0
T02917,S2917,Cloud Computing,Technical,No,52.0,3.0,80.0,80.0,Improvement,0.0
T02918,S2918,Cloud Computing,Technical,Yes,80.0,6.0,56.0,80.0,No Improvement,24.0
T02919,S2919,Negotiation,Soft Skills,no,80.0,3.0,80.0,80.0,no,0.0
T02920,S2920,Leadership,no,no,80.0,3.0,80.0,75.0,no,-5.0
T02921,S2921,IoT Basics,Technical,No,92.0,6.0,80.0,56.0,no,-24.0
T02922,S2922,Cybersecurity,Technical,Yes,80.0,3.0,80.0,80.0,Improvement,0.0
T02923,S2923,Data Science,Soft Skills,no,80.0,6.0,80.0,80.0,no,0.0
T02924,S2924,Cloud Computing,no,No,80.0,3.0,80.0,80.0,no,0.0
T02925,S2925,Leadership,Soft Skills,no,26.0,3.0,80.0,80.0,Improvement,0.0
T02926,S2926,IoT Basics,no,Yes,80.0,6.0,80.0,80.0,Improvement,0.0
T02927,S2927,Web Development,Soft Skills,Yes,80.0,4.0,80.0,80.0,Improvement,0.0
T02928,S2928,Cybersecurity,no,No,80.0,4.0,80.0,80.0,Improvement,0.0
T02929,S2929,Cloud Computing,Soft Skills,No,34.0,6.0,100.0,80.0,Improvement,-20.0
T02930,S2930,Blockchain,Soft Skills,Yes,80.0,1.0,80.0,80.0,Improvement,0.0
T02931,S2931,Python Programming,Technical,Yes,80.0,3.0,80.0,80.0,No Improvement,0.0
T02932,S2932,Web Development,Soft Skills,No,80.0,6.0,43.0,80.0,Improvement,37.0
T02933,S2933,Negotiation,Soft Skills,no,80.0,3.0,80.0,80.0,Improvement,0.0
T02934,S2934,DevOps,no,No,80.0,1.0,80.0,80.0,Improvement,0.0
T02935,S2935,Negotiation,Soft Skills,Yes,80.0,6.0,80.0,80.0,Improvement,0.0
T02936,S2936,Cloud Computing,Technical,Yes,80.0,3.0,80.0,80.0,No Improvement,0.0
